passenger_count,trip_distance,fare
1.0,3.09,18.3
1.0,1.55,13.3
2.0,4.6,22.8
6.0,1.14,9.3
1.0,1.92,12.3
2.0,15.81,42.8
2.0,1.53,9.8
5.0,3.82,17.3
1.0,4.48,22.3
1.0,3.38,20.3
1.0,3.3,24.8
1.0,1.66,12.3
1.0,2.6,14.3
1.0,0.8,8.8
1.0,19.02,83.8
1.0,4.65,18.3
5.0,2.91,23.799999999999997
1.0,2.3,16.799999999999997
4.0,2.48,15.8
1.0,15.39,46.300000000000004
1.0,0.8,9.3
2.0,19.06,61.42
1.0,1.2,12.8
6.0,0.65,7.8
1.0,3.36,15.799999999999999
1.0,12.2,43.92
2.0,3.55,17.8
1.0,0.73,9.8
1.0,1.83,11.3
1.0,5.2,18.3
1.0,1.66,11.3
2.0,0.95,8.8
1.0,0.74,5.3
1.0,4.66,26.299999999999997
2.0,9.8,45.3
1.0,12.38,47.92
1.0,0.85,6.3
1.0,1.35,12.8
2.0,1.4,11.3
2.0,3.1,17.3
2.0,0.3,5.3
2.0,2.5,16.8
1.0,0.52,9.3
1.0,1.16,11.299999999999999
1.0,1.15,9.8
1.0,1.64,13.3
1.0,1.3,14.8
1.0,0.9,11.8
1.0,0.71,9.3
1.0,0.4,7.800000000000001
1.0,2.27,17.3
2.0,2.12,14.3
1.0,1.5,13.3
1.0,1.3,11.8
1.0,2.1,14.3
1.0,1.43,10.8
1.0,2.5,15.8
1.0,0.79,9.8
1.0,0.96,10.299999999999999
1.0,0.39,7.8
1.0,16.3,46.8
1.0,1.64,10.3
1.0,2.8,16.8
1.0,10.32,35.3
1.0,2.12,12.8
1.0,0.5,6.800000000000001
2.0,3.5,21.8
1.0,3.36,15.8
1.0,3.89,20.3
2.0,0.51,7.3
2.0,1.18,9.3
1.0,0.7,12.3
1.0,0.81,7.8
1.0,12.75,52.92
1.0,1.1,15.3
1.0,2.4,16.8
1.0,1.0,9.3
1.0,1.1,10.3
1.0,3.65,16.299999999999997
1.0,0.71,8.3
1.0,9.02,39.419999999999995
1.0,3.37,20.3
1.0,0.65,7.300000000000001
1.0,0.8,9.8
1.0,1.12,10.299999999999999
1.0,2.1,17.3
1.0,1.0,11.3
2.0,1.6,14.8
1.0,2.64,24.3
1.0,1.4,14.3
2.0,2.06,12.3
1.0,3.4,18.3
2.0,2.46,14.8
1.0,4.34,20.3
1.0,1.11,10.299999999999999
1.0,2.57,15.3
1.0,4.99,24.3
1.0,1.83,13.8
1.0,5.7,24.299999999999997
1.0,2.0,12.3
1.0,0.9,9.8
2.0,1.0,9.8
1.0,1.0,10.3
1.0,5.9,22.3
1.0,8.64,30.799999999999997
1.0,1.7,14.8
1.0,1.6,10.8
1.0,1.23,11.8
1.0,1.14,13.3
2.0,0.79,10.3
1.0,3.2,22.3
1.0,0.33,7.3
1.0,1.2,10.3
1.0,1.04,10.299999999999999
1.0,3.0,19.3
1.0,2.16,15.8
1.0,1.93,9.3
3.0,21.79,63.370000000000005
1.0,1.9,12.8
1.0,2.8,19.8
1.0,19.06,65.92
1.0,1.4,11.8
1.0,1.4,14.8
1.0,9.74,41.42
1.0,2.8,17.8
1.0,0.7,10.299999999999999
1.0,1.66,13.3
1.0,0.45,7.800000000000001
1.0,4.2,24.299999999999997
2.0,3.32,17.8
1.0,3.97,20.8
1.0,0.6,9.3
1.0,1.71,12.8
1.0,3.33,15.8
1.0,1.53,10.8
1.0,2.03,13.3
2.0,2.83,14.3
1.0,3.23,16.8
1.0,5.5,25.8
1.0,1.71,11.8
1.0,1.2,9.8
1.0,1.9,12.3
1.0,0.9,9.3
1.0,1.06,12.3
1.0,0.61,8.3
1.0,1.57,14.3
2.0,12.33,38.800000000000004
1.0,4.86,22.3
1.0,0.51,7.3
5.0,4.21,20.3
1.0,0.95,11.8
3.0,4.4,20.8
1.0,9.63,38.92
1.0,10.43,41.300000000000004
1.0,1.5,16.3
1.0,10.82,51.92
1.0,17.21,65.91999999999999
1.0,2.43,22.8
1.0,2.1,15.3
1.0,1.2,15.3
1.0,1.29,16.299999999999997
1.0,7.8,33.3
1.0,3.8,16.3
1.0,1.9,13.799999999999999
1.0,1.71,12.799999999999999
1.0,0.99,10.8
1.0,1.86,18.3
2.0,1.93,12.3
1.0,2.86,21.8
1.0,4.85,24.3
2.0,7.9,33.3
5.0,1.02,9.8
3.0,0.64,8.799999999999999
1.0,1.3,11.3
1.0,5.98,22.3
1.0,1.2,12.3
1.0,3.15,14.8
2.0,11.59,35.3
6.0,3.31,14.3
1.0,7.45,25.8
1.0,5.16,16.8
2.0,1.4,11.3
1.0,4.0,18.3
1.0,6.83,24.3
1.0,0.47,8.3
1.0,1.68,15.8
1.0,2.12,13.3
1.0,4.3,21.8
1.0,3.6,17.3
1.0,1.1,12.8
6.0,10.24,46.919999999999995
1.0,1.1,9.8
1.0,0.5,8.8
1.0,3.73,19.3
2.0,2.9,24.8
1.0,9.8,45.92
1.0,2.3,17.3
1.0,1.42,13.3
1.0,2.05,16.299999999999997
1.0,0.6,9.8
1.0,1.7,12.3
1.0,0.52,9.8
1.0,1.0,14.299999999999999
1.0,2.07,16.299999999999997
5.0,1.85,12.3
2.0,0.3,8.8
3.0,2.96,20.3
1.0,6.03,31.42
1.0,9.01,29.299999999999997
1.0,0.6,8.299999999999999
1.0,1.52,11.3
2.0,0.01,3.8
1.0,2.09,13.799999999999999
1.0,0.57,8.3
1.0,3.43,17.3
1.0,0.65,7.3
1.0,0.86,9.3
1.0,1.5,10.3
1.0,1.1,10.8
1.0,1.62,18.299999999999997
6.0,0.5,6.8
2.0,0.95,9.299999999999999
1.0,3.91,17.8
5.0,14.95,48.6
2.0,1.19,11.8
1.0,8.11,42.92
1.0,0.81,8.3
1.0,0.6,7.3
1.0,3.7,22.8
1.0,0.7,9.8
2.0,4.27,25.3
1.0,1.29,11.8
1.0,2.77,21.8
2.0,0.5,8.8
1.0,1.5,15.799999999999999
1.0,2.22,11.8
1.0,1.14,9.8
1.0,1.91,12.3
1.0,1.0,9.8
1.0,0.99,13.3
2.0,0.4,7.3
1.0,11.8,42.92
1.0,3.5,18.8
1.0,2.13,13.799999999999999
1.0,6.2,23.8
2.0,0.7,8.3
1.0,1.79,10.8
1.0,1.23,7.8
1.0,0.7,7.300000000000001
1.0,0.25,6.8
2.0,4.5,24.8
1.0,3.35,20.3
1.0,0.61,7.8
1.0,0.6,7.3
1.0,1.78,9.799999999999999
1.0,0.4,4.3
3.0,1.79,14.8
1.0,1.51,11.8
1.0,1.96,15.3
1.0,0.96,8.3
1.0,3.99,28.800000000000004
5.0,3.08,21.8
1.0,2.7,15.3
1.0,2.2,15.3
1.0,0.7,8.8
1.0,4.1,22.8
6.0,1.06,9.299999999999999
2.0,9.4,28.3
1.0,4.1,23.8
2.0,1.29,30.8
1.0,5.7,27.8
1.0,0.8,11.3
1.0,0.65,7.3
3.0,1.49,12.3
1.0,1.76,15.8
6.0,2.78,16.8
1.0,3.7,22.8
1.0,0.6,5.8
1.0,6.69,20.8
1.0,2.28,14.3
3.0,18.44,61.42
1.0,2.5,14.8
5.0,1.92,13.3
1.0,1.3,11.8
1.0,9.36,33.800000000000004
1.0,9.1,31.299999999999997
1.0,3.3,16.3
1.0,0.9,8.8
1.0,1.7,16.3
1.0,1.7,13.3
1.0,1.43,11.8
1.0,1.1,10.3
1.0,1.05,9.3
1.0,10.48,46.919999999999995
1.0,7.29,39.42
1.0,0.86,9.3
1.0,1.1,12.8
1.0,2.5,18.3
3.0,0.54,5.8
2.0,2.75,17.8
1.0,1.54,13.799999999999999
4.0,0.84,10.299999999999999
1.0,1.33,15.299999999999999
1.0,12.45,44.3
1.0,3.45,22.3
1.0,1.8,12.8
1.0,1.01,11.3
2.0,2.13,16.8
6.0,0.92,9.3
1.0,2.26,14.8
1.0,17.27,61.42
3.0,6.1,19.8
2.0,2.24,13.799999999999999
5.0,4.24,18.3
1.0,0.7,8.8
1.0,1.2,9.8
2.0,1.6,11.8
1.0,1.6,10.3
5.0,9.91,34.8
1.0,3.21,15.8
1.0,10.37,35.8
1.0,18.57,65.3
2.0,5.3,32.800000000000004
1.0,0.68,8.3
1.0,0.8,8.3
1.0,1.0,9.8
1.0,7.8,41.919999999999995
1.0,6.89,25.8
1.0,0.7,12.3
1.0,7.9,35.3
1.0,18.1,61.42
3.0,1.77,12.3
1.0,1.15,9.8
1.0,0.78,9.299999999999999
5.0,1.51,15.299999999999999
1.0,0.9,6.8
1.0,1.5,15.3
1.0,1.0,12.8
1.0,0.39,5.3
5.0,0.79,9.8
1.0,1.74,22.8
5.0,1.48,14.3
1.0,8.82,43.92
1.0,3.1,18.8
1.0,0.9,9.8
1.0,2.5,15.8
5.0,0.65,11.8
1.0,2.01,15.8
1.0,5.54,25.3
1.0,2.42,13.8
1.0,0.77,8.8
1.0,3.47,15.3
1.0,2.5,16.799999999999997
1.0,2.87,16.8
1.0,2.22,13.799999999999999
1.0,1.45,12.3
1.0,1.99,16.299999999999997
1.0,5.44,28.299999999999997
1.0,0.8,13.8
2.0,1.52,11.3
1.0,0.31,7.799999999999999
1.0,1.0,9.8
1.0,0.49,7.3
1.0,3.11,18.799999999999997
1.0,1.3,14.8
2.0,0.86,10.3
1.0,0.4,8.3
5.0,6.92,28.800000000000004
1.0,4.89,27.8
2.0,1.38,11.3
2.0,9.87,41.42
1.0,2.98,19.3
1.0,1.0,9.8
1.0,0.8,11.3
1.0,0.42,7.799999999999999
2.0,3.59,18.8
2.0,0.66,8.3
1.0,0.6,8.3
2.0,2.02,13.8
2.0,0.82,10.299999999999999
1.0,4.35,20.8
2.0,1.5,12.8
1.0,2.4,14.3
2.0,4.01,17.3
1.0,1.81,15.8
1.0,1.95,12.3
1.0,20.45,61.42
5.0,1.9,15.8
2.0,2.1,22.8
1.0,17.47,61.42
1.0,1.79,17.8
1.0,2.42,14.8
1.0,0.9,10.299999999999999
1.0,9.26,33.800000000000004
5.0,1.69,16.299999999999997
1.0,0.93,10.299999999999999
1.0,3.3,20.8
1.0,2.43,16.8
3.0,1.03,12.8
1.0,14.21,60.42
1.0,0.8,9.8
1.0,1.1,14.3
1.0,3.53,24.8
2.0,0.48,9.8
2.0,2.7,19.3
4.0,1.3,13.3
1.0,0.57,10.3
1.0,1.1,11.8
1.0,12.37,51.42
2.0,0.74,8.8
2.0,8.4,32.800000000000004
1.0,1.5,13.3
1.0,0.96,12.3
1.0,2.7,15.3
1.0,1.25,11.8
4.0,1.34,9.8
2.0,2.34,17.8
1.0,1.43,10.8
5.0,4.81,22.3
2.0,2.7,13.8
3.0,2.09,11.8
1.0,1.35,10.8
2.0,1.62,10.8
2.0,1.97,12.3
1.0,5.39,24.3
1.0,6.63,24.8
5.0,0.36,6.8
1.0,1.1,10.299999999999999
4.0,1.04,10.8
4.0,0.7,8.3
1.0,0.71,8.3
3.0,1.0,12.3
6.0,3.41,17.3
4.0,0.7,8.8
1.0,1.28,10.299999999999999
4.0,3.85,23.8
1.0,0.72,7.799999999999999
1.0,1.23,6.3
1.0,3.5,18.8
2.0,3.5,23.8
2.0,6.82,31.300000000000004
1.0,0.2,6.8
1.0,2.43,14.3
3.0,1.5,11.3
1.0,1.3,11.3
1.0,5.0,30.8
1.0,1.48,14.3
1.0,1.0,14.8
2.0,3.88,19.3
5.0,1.5,12.3
3.0,2.1,14.3
2.0,26.0,61.42
1.0,0.59,9.3
1.0,1.34,17.8
1.0,3.76,19.3
1.0,0.67,8.299999999999999
3.0,5.74,23.8
1.0,1.42,10.8
1.0,2.53,15.8
1.0,1.49,13.799999999999999
1.0,3.01,20.3
1.0,1.01,9.3
1.0,2.0,12.8
1.0,5.78,22.3
2.0,4.28,15.8
6.0,1.15,9.8
1.0,4.15,25.92
1.0,1.6,11.8
1.0,9.63,29.3
2.0,1.84,7.8
1.0,1.3,10.8
1.0,0.6,7.3
2.0,0.91,9.8
1.0,3.1,15.3
1.0,8.96,31.3
1.0,0.8,8.3
1.0,1.75,13.3
1.0,1.01,11.8
1.0,1.2,10.299999999999999
2.0,1.2,9.8
5.0,3.98,20.8
1.0,0.84,8.8
1.0,0.56,8.3
3.0,1.42,11.8
1.0,0.95,9.8
1.0,9.2,30.3
1.0,3.58,55.3
1.0,3.4,18.3
1.0,1.14,12.3
1.0,2.47,15.8
2.0,9.5,40.800000000000004
2.0,4.0,23.3
2.0,2.55,15.8
1.0,0.88,9.8
1.0,1.38,12.799999999999999
1.0,0.9,9.3
2.0,1.3,12.3
2.0,2.84,21.8
1.0,6.04,25.3
1.0,1.0,10.3
1.0,4.25,25.3
2.0,0.98,10.3
1.0,1.65,13.3
2.0,1.6,13.8
1.0,4.6,22.8
5.0,2.78,18.8
1.0,1.8,17.8
1.0,0.35,8.3
2.0,1.38,12.3
2.0,0.86,9.3
1.0,2.17,21.8
1.0,6.1,23.3
1.0,1.01,11.3
5.0,4.18,20.8
3.0,1.1,11.3
2.0,2.2,14.3
1.0,0.76,8.8
2.0,2.7,15.299999999999999
1.0,16.99,61.419999999999995
1.0,5.69,25.3
1.0,0.67,10.299999999999999
1.0,1.0,8.799999999999999
1.0,0.9,10.8
1.0,1.0,10.799999999999999
4.0,1.87,16.8
1.0,9.2,35.3
1.0,2.61,15.8
1.0,1.61,13.8
1.0,0.94,10.3
1.0,2.25,13.3
5.0,1.9,14.3
1.0,7.05,31.300000000000004
2.0,0.78,6.3
1.0,0.89,10.8
1.0,2.02,14.8
1.0,1.7,22.3
1.0,1.3,11.8
1.0,1.54,12.3
1.0,2.9,16.799999999999997
1.0,2.12,14.3
2.0,0.16,65.92
1.0,1.08,12.8
1.0,1.63,15.8
6.0,1.36,13.3
1.0,2.34,18.3
1.0,0.97,8.8
2.0,0.8,10.3
1.0,8.8,30.3
1.0,1.73,14.3
1.0,1.32,10.3
1.0,2.15,15.8
2.0,6.39,24.8
2.0,0.24,7.299999999999999
1.0,6.4,27.3
1.0,0.65,8.3
1.0,3.5,17.3
1.0,0.56,7.299999999999999
1.0,2.0,15.3
1.0,1.32,11.8
1.0,0.82,12.8
1.0,0.64,8.3
1.0,1.2,16.8
1.0,4.9,28.799999999999997
2.0,1.9,16.3
1.0,0.62,8.8
1.0,0.06,10.8
1.0,1.32,14.8
1.0,0.6,9.8
5.0,0.69,8.8
2.0,0.71,12.8
1.0,0.76,11.75
1.0,0.8,11.3
1.0,0.89,14.3
1.0,0.7,9.8
1.0,2.39,17.8
1.0,4.1,22.8
1.0,7.99,29.299999999999997
1.0,0.68,9.8
1.0,3.17,21.3
2.0,0.8,10.8
1.0,1.81,12.8
1.0,0.94,10.3
1.0,1.4,11.3
1.0,3.99,19.8
1.0,3.52,17.8
1.0,2.41,16.8
1.0,3.2,16.3
2.0,1.4,10.3
1.0,1.0,10.3
5.0,2.26,13.8
1.0,7.14,27.3
1.0,3.13,23.3
1.0,0.8,9.8
2.0,3.24,16.8
1.0,0.4,7.8
1.0,2.45,12.3
2.0,3.5,17.8
2.0,1.96,12.3
1.0,1.0,9.8
1.0,2.07,11.8
1.0,3.7,17.8
1.0,1.4,10.3
1.0,0.66,9.8
1.0,0.9,12.8
6.0,0.52,7.8
6.0,1.01,10.299999999999999
1.0,1.66,8.799999999999999
1.0,1.48,13.8
3.0,0.87,9.8
5.0,1.33,12.799999999999999
1.0,17.7,61.42
1.0,0.74,9.8
1.0,0.9,11.3
1.0,3.95,21.299999999999997
2.0,18.9,61.42
2.0,0.88,9.8
1.0,1.25,11.8
1.0,5.21,25.3
1.0,4.8,30.3
1.0,0.8,11.3
1.0,1.8,13.8
1.0,1.54,14.3
5.0,0.84,7.3
1.0,3.6,23.299999999999997
5.0,1.22,11.8
1.0,1.79,13.3
1.0,16.41,45.8
5.0,0.82,9.8
1.0,2.9,17.3
1.0,1.34,11.3
1.0,1.34,12.3
1.0,3.39,16.3
1.0,0.95,10.3
5.0,0.93,9.3
1.0,4.74,21.299999999999997
1.0,0.88,8.799999999999999
1.0,5.19,20.8
1.0,0.1,6.8
1.0,0.7,8.8
1.0,1.3,11.3
1.0,2.84,19.3
1.0,0.8,8.8
1.0,1.04,10.299999999999999
1.0,18.7,61.42
1.0,1.17,9.8
1.0,1.4,11.8
3.0,17.92,61.42
6.0,1.02,12.3
5.0,2.58,18.799999999999997
1.0,2.6,19.3
1.0,1.3,14.8
1.0,5.58,25.3
6.0,1.57,12.3
1.0,1.05,10.299999999999999
2.0,3.23,20.3
2.0,4.4,23.8
1.0,8.15,25.3
2.0,1.79,12.799999999999999
1.0,1.37,11.8
1.0,3.81,17.3
5.0,5.34,22.8
1.0,1.91,14.799999999999999
1.0,12.8,36.8
3.0,1.14,10.8
1.0,1.12,8.8
2.0,1.08,8.299999999999999
1.0,1.52,10.3
2.0,1.9,12.3
1.0,0.47,4.8
1.0,0.4,7.8
2.0,1.86,14.3
1.0,6.3,24.1
2.0,1.62,10.299999999999999
5.0,4.37,21.3
1.0,0.15,61.72
5.0,2.61,16.299999999999997
3.0,1.28,10.299999999999999
1.0,1.04,10.299999999999999
4.0,7.0,27.8
1.0,1.01,10.8
2.0,5.61,30.3
1.0,3.08,18.3
1.0,1.9,15.8
1.0,1.76,14.3
1.0,2.6,15.799999999999999
6.0,0.86,9.8
2.0,8.37,34.3
1.0,1.03,12.8
1.0,0.7,8.8
6.0,8.8,31.8
5.0,1.16,10.8
2.0,9.7,31.8
1.0,4.12,20.8
1.0,1.43,15.299999999999999
1.0,0.9,10.3
4.0,4.57,22.3
1.0,1.79,15.8
5.0,1.12,10.8
1.0,5.04,22.3
4.0,1.2,13.8
5.0,4.6,24.8
1.0,1.64,12.3
2.0,1.11,10.8
1.0,1.1,12.3
1.0,1.46,12.3
2.0,1.37,11.8
1.0,3.91,17.799999999999997
1.0,3.92,21.3
1.0,0.6,8.8
1.0,3.5,15.8
5.0,1.2,10.8
6.0,0.98,8.8
6.0,4.35,20.3
1.0,8.11,24.8
1.0,21.17,55.3
4.0,1.09,11.8
1.0,1.08,10.299999999999999
2.0,2.1,12.8
1.0,0.48,8.3
1.0,4.01,20.8
1.0,1.22,11.3
5.0,1.21,10.8
4.0,0.68,8.8
1.0,0.7,9.3
1.0,6.68,30.42
1.0,0.7,7.8
3.0,0.97,9.8
2.0,1.9,12.3
1.0,3.16,15.3
1.0,0.94,10.299999999999999
1.0,3.54,16.8
2.0,1.3,11.8
1.0,1.6,15.3
1.0,0.97,7.8
1.0,3.87,19.3
1.0,1.2,9.8
1.0,1.0,10.8
1.0,5.06,25.3
1.0,1.03,11.8
1.0,0.8,13.3
1.0,1.59,14.8
1.0,5.9,25.8
6.0,0.93,9.299999999999999
1.0,1.2,12.3
1.0,6.6,30.799999999999997
5.0,1.09,11.3
6.0,1.26,10.8
1.0,0.7,9.3
5.0,1.2,11.799999999999999
5.0,6.17,21.3
1.0,0.78,9.3
5.0,1.15,13.3
1.0,1.59,12.8
1.0,9.91,30.8
1.0,0.8,11.3
5.0,1.1,11.299999999999999
1.0,1.0,9.8
1.0,0.5,5.3
1.0,2.78,17.8
1.0,3.9,17.8
1.0,10.5,39.3
1.0,18.91,61.42
1.0,1.2,11.8
4.0,6.09,25.8
1.0,0.61,8.3
1.0,2.1,13.299999999999999
1.0,1.04,8.799999999999999
1.0,1.1,13.299999999999999
2.0,1.3,12.3
2.0,12.38,47.92
1.0,1.53,16.3
1.0,11.3,37.3
1.0,3.5,23.3
3.0,0.5,9.299999999999999
1.0,0.9,9.3
1.0,1.1,17.8
2.0,3.4,28.300000000000004
1.0,1.46,8.8
6.0,1.8,15.3
1.0,1.54,12.8
1.0,2.59,16.8
2.0,7.8,40.42
2.0,1.04,10.299999999999999
5.0,2.57,15.299999999999999
1.0,1.44,11.3
1.0,0.69,7.8
1.0,1.3,11.3
2.0,0.4,7.3
1.0,3.31,15.299999999999999
2.0,2.11,12.8
2.0,1.33,10.3
1.0,4.11,25.3
1.0,1.9,13.8
1.0,2.63,16.299999999999997
6.0,0.28,6.8
1.0,5.5,24.8
1.0,2.0,13.799999999999999
1.0,1.4,10.299999999999999
3.0,0.77,9.8
2.0,1.5,13.3
5.0,1.36,10.8
1.0,1.5,13.3
1.0,2.6,18.8
2.0,2.57,15.3
3.0,0.8,8.299999999999999
2.0,2.3,23.3
1.0,21.02,65.92
3.0,1.0,12.8
2.0,3.6,18.3
2.0,5.23,24.3
2.0,2.87,27.299999999999997
3.0,0.76,8.8
6.0,11.72,38.8
6.0,16.8,75.8
1.0,1.75,10.8
1.0,2.18,14.3
1.0,1.22,9.3
1.0,0.5,7.3
1.0,3.94,61.42
1.0,2.83,15.799999999999999
5.0,0.57,7.8
1.0,1.61,11.799999999999999
3.0,1.02,9.3
2.0,2.64,13.3
2.0,0.85,8.8
1.0,3.7,18.3
1.0,5.99,25.3
1.0,2.19,13.8
1.0,2.12,12.3
2.0,1.32,10.8
1.0,3.72,16.3
1.0,6.1,24.3
1.0,0.96,8.8
1.0,1.18,9.3
3.0,0.91,9.8
1.0,0.9,9.3
1.0,0.98,14.8
1.0,3.49,16.3
1.0,0.7,7.8
1.0,0.91,8.3
1.0,1.62,10.3
1.0,1.1,7.8
1.0,0.6,9.8
3.0,1.2,10.8
3.0,2.57,21.8
1.0,1.98,13.3
1.0,2.12,14.8
1.0,1.0,10.3
1.0,7.5,37.54
1.0,3.0,15.3
5.0,8.1,49.3
1.0,1.61,10.299999999999999
2.0,1.02,10.3
1.0,4.0,20.3
1.0,0.58,5.3
2.0,6.9,27.3
3.0,0.64,9.3
1.0,1.58,11.8
1.0,3.78,17.8
1.0,3.6,17.8
2.0,1.28,9.8
2.0,3.4,16.8
1.0,1.69,11.3
5.0,0.85,8.8
1.0,1.8,12.3
1.0,10.34,39.92
1.0,1.7,13.299999999999999
1.0,0.7,7.8
1.0,6.0,26.799999999999997
1.0,1.35,12.3
5.0,1.78,12.799999999999999
1.0,0.9,8.8
1.0,2.21,17.8
2.0,0.95,10.299999999999999
1.0,1.3,10.8
2.0,5.45,23.799999999999997
2.0,3.7,22.8
1.0,0.43,8.3
1.0,2.45,16.8
2.0,0.32,6.8
1.0,4.64,22.8
1.0,3.7,19.3
1.0,0.9,6.3
1.0,3.64,19.3
3.0,15.37,45.8
1.0,2.9,12.3
1.0,2.17,11.3
1.0,0.8,6.8
1.0,1.63,9.8
1.0,1.5,11.3
1.0,0.7,6.3
1.0,1.04,6.8
4.0,2.68,13.3
1.0,1.65,12.8
1.0,0.86,6.8
1.0,7.24,24.3
1.0,1.18,9.3
1.0,2.1,11.8
1.0,0.8,6.8
1.0,2.39,11.8
1.0,0.99,7.3
3.0,1.83,11.3
1.0,4.35,26.05
1.0,1.55,9.8
1.0,2.31,13.799999999999999
1.0,1.2,7.8
1.0,5.97,24.05
1.0,7.21,28.549999999999997
1.0,8.33,24.8
1.0,1.2,7.800000000000001
1.0,1.79,9.8
1.0,7.5,26.05
6.0,0.97,7.3
1.0,0.46,4.8
1.0,2.77,16.55
1.0,1.3,6.8
1.0,2.22,15.999999999999998
1.0,2.66,10.8
1.0,1.5,10.8
5.0,2.12,12.3
1.0,1.39,8.8
1.0,2.52,11.8
1.0,0.92,6.3
2.0,0.5,4.8
1.0,1.06,6.8
1.0,6.4,20.3
1.0,2.61,10.8
2.0,1.28,8.8
1.0,2.13,12.299999999999999
1.0,7.9,31.55
1.0,7.75,31.42
1.0,1.26,8.3
2.0,1.9,10.3
1.0,5.01,17.8
1.0,1.88,11.3
1.0,0.3,3.8
1.0,4.63,18.0
1.0,1.89,11.3
1.0,2.3,11.8
1.0,2.05,17.75
1.0,1.1,8.8
1.0,0.7,7.799999999999999
1.0,3.4,19.05
1.0,1.51,8.8
1.0,6.9,27.3
1.0,1.88,9.799999999999999
1.0,3.26,17.05
1.0,1.2,8.8
1.0,2.16,14.049999999999999
1.0,0.7,5.800000000000001
2.0,7.0,32.92
1.0,3.86,27.669999999999998
1.0,2.39,14.3
1.0,7.72,27.8
1.0,3.0,13.299999999999999
1.0,0.78,6.3
1.0,0.77,6.8
1.0,0.91,9.25
1.0,0.8,7.8
1.0,4.73,22.75
1.0,1.61,11.3
1.0,1.22,8.3
1.0,3.34,15.3
6.0,2.44,14.8
1.0,0.61,5.3
1.0,3.49,15.8
1.0,0.82,5.8
1.0,8.18,28.3
2.0,9.02,37.92
1.0,4.7,21.3
2.0,1.4,12.3
2.0,1.7,10.3
1.0,1.1,8.8
1.0,0.7,8.3
2.0,1.0,9.3
1.0,0.66,8.299999999999999
1.0,26.19,69.80000000000001
1.0,1.7,15.799999999999999
1.0,1.21,12.75
1.0,0.58,14.8
3.0,0.73,7.799999999999999
2.0,0.42,6.8
1.0,1.85,11.8
1.0,2.36,17.8
1.0,5.6,25.8
1.0,4.23,21.8
2.0,1.1,10.8
1.0,4.57,20.8
2.0,0.6,10.3
1.0,8.7,39.42
1.0,18.1,78.8
1.0,1.19,9.8
1.0,1.17,10.3
1.0,3.29,17.3
1.0,15.33,45.8
1.0,7.98,28.8
1.0,19.84,61.42
1.0,6.5,24.3
1.0,0.91,8.3
1.0,0.55,8.3
1.0,0.5,7.3
1.0,0.82,9.3
1.0,0.8,8.799999999999999
1.0,0.81,17.8
1.0,5.0,21.8
1.0,0.85,8.8
1.0,0.6,8.3
3.0,1.08,10.8
1.0,2.5,15.3
1.0,1.1,10.299999999999999
2.0,2.32,16.3
1.0,1.61,13.3
1.0,2.45,15.8
1.0,2.0,13.3
1.0,4.0,18.3
1.0,0.73,8.8
1.0,2.85,15.8
1.0,0.78,10.8
1.0,8.82,38.42
1.0,2.0,12.3
1.0,1.41,10.8
3.0,1.1,10.299999999999999
1.0,1.9,13.299999999999999
1.0,16.0,45.8
2.0,13.6,38.300000000000004
1.0,6.68,24.8
2.0,15.9,61.42
1.0,0.8,8.3
1.0,1.07,10.299999999999999
3.0,1.3,9.8
1.0,3.5,20.3
1.0,1.3,17.8
5.0,4.29,26.3
1.0,0.71,8.8
1.0,3.5,23.3
2.0,6.78,25.8
1.0,1.0,12.3
2.0,2.77,19.3
2.0,0.6,10.8
1.0,0.8,8.8
1.0,1.66,15.3
6.0,2.54,17.3
1.0,0.35,4.8
5.0,0.32,9.3
1.0,0.4,7.8
1.0,4.0,15.799999999999999
1.0,0.91,8.8
2.0,2.21,19.3
1.0,6.83,30.299999999999997
1.0,0.28,8.3
1.0,9.11,42.42
1.0,1.3,11.3
5.0,0.91,9.8
1.0,1.36,11.8
2.0,1.1,10.3
2.0,1.46,11.8
2.0,3.17,24.8
1.0,1.18,12.8
1.0,0.79,11.299999999999999
1.0,0.83,10.8
2.0,5.4,23.8
1.0,2.2,14.3
1.0,1.0,9.8
1.0,0.77,8.8
1.0,2.4,14.3
1.0,2.05,13.799999999999999
1.0,11.9,58.92
1.0,4.63,21.8
1.0,1.99,12.8
1.0,0.6,8.8
1.0,2.8,13.8
1.0,16.71,55.3
1.0,0.7,9.3
1.0,1.2,9.8
1.0,1.3,10.3
1.0,1.7,12.299999999999999
1.0,0.83,6.8
4.0,0.97,12.8
2.0,3.1,21.799999999999997
3.0,1.58,13.3
1.0,1.42,8.8
1.0,4.8,19.8
6.0,2.19,14.8
4.0,5.01,23.3
1.0,0.65,11.8
1.0,0.42,6.8
1.0,0.55,8.3
2.0,0.46,6.8
1.0,1.9,12.8
1.0,0.64,9.299999999999999
1.0,2.3,14.8
1.0,1.2,12.8
1.0,0.65,9.3
5.0,1.47,12.8
1.0,1.5,16.299999999999997
4.0,1.62,12.3
1.0,5.84,23.8
1.0,0.9,12.8
1.0,0.53,9.8
1.0,4.78,22.8
2.0,1.5,10.799999999999999
1.0,18.97,59.3
3.0,0.79,8.8
1.0,2.4,17.3
2.0,6.3,27.8
1.0,0.9,9.8
1.0,0.9,9.3
1.0,3.91,23.42
1.0,3.61,17.8
1.0,21.3,61.42
